GEOID,B23022_001E,B23022_002E,B23022_003E,B23022_004E,B23022_005E,B23022_006E,B23022_007E,B23022_008E,B23022_009E,B23022_010E,B23022_011E,B23022_012E,B23022_013E,B23022_014E,B23022_015E,B23022_016E,B23022_017E,B23022_018E,B23022_019E,B23022_020E,B23022_021E,B23022_022E,B23022_023E,B23022_024E,B23022_025E,B23022_026E,B23022_027E,B23022_028E,B23022_029E,B23022_030E,B23022_031E,B23022_032E,B23022_033E,B23022_034E,B23022_035E,B23022_036E,B23022_037E,B23022_038E,B23022_039E,B23022_040E,B23022_041E,B23022_042E,B23022_043E,B23022_044E,B23022_045E,B23022_046E,B23022_047E,B23022_048E,B23022_049E
37085071401,3097.0,1644.0,1448.0,1302.0,1149.0,0.0,27.0,20.0,28.0,78.0,115.0,70.0,0.0,0.0,0.0,36.0,9.0,31.0,0.0,0.0,9.0,0.0,0.0,22.0,196.0,1453.0,1020.0,724.0,701.0,16.0,0.0,0.0,7.0,0.0,267.0,45.0,0.0,4.0,48.0,0.0,170.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,433.0
37085071402,6257.0,2823.0,2394.0,2212.0,1974.0,51.0,117.0,58.0,12.0,0.0,50.0,15.0,19.0,0.0,0.0,16.0,0.0,132.0,100.0,0.0,9.0,0.0,0.0,23.0,429.0,3434.0,1795.0,1276.0,1029.0,0.0,151.0,29.0,9.0,58.0,487.0,253.0,12.0,0.0,70.0,109.0,43.0,32.0,25.0,0.0,0.0,0.0,0.0,7.0,1639.0
37087920101,2558.0,1323.0,741.0,639.0,558.0,0.0,58.0,7.0,0.0,16.0,84.0,65.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,582.0,1235.0,954.0,668.0,527.0,0.0,62.0,71.0,0.0,8.0,244.0,112.0,0.0,13.0,87.0,24.0,8.0,42.0,0.0,0.0,9.0,0.0,0.0,33.0,281.0
37087920102,2213.0,1136.0,832.0,785.0,734.0,0.0,26.0,25.0,0.0,0.0,47.0,31.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,1077.0,766.0,616.0,460.0,0.0,12.0,25.0,30.0,89.0,134.0,86.0,0.0,14.0,0.0,34.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,311.0
37087920201,803.0,355.0,166.0,166.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,448.0,385.0,369.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,63.0
37087920202,3293.0,1731.0,1524.0,1271.0,1118.0,0.0,69.0,84.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,217.0,192.0,0.0,0.0,0.0,25.0,0.0,207.0,1562.0,1097.0,777.0,696.0,0.0,24.0,35.0,0.0,22.0,214.0,64.0,0.0,0.0,0.0,91.0,59.0,106.0,39.0,0.0,0.0,0.0,38.0,29.0,465.0
37087920300,2129.0,1051.0,817.0,718.0,646.0,0.0,31.0,33.0,0.0,8.0,82.0,31.0,9.0,0.0,5.0,0.0,37.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,234.0,1078.0,756.0,567.0,474.0,0.0,56.0,0.0,18.0,19.0,163.0,83.0,0.0,22.0,26.0,21.0,11.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,322.0
37087920400,1222.0,727.0,575.0,462.0,427.0,0.0,0.0,4.0,15.0,16.0,95.0,23.0,0.0,0.0,11.0,22.0,39.0,18.0,5.0,0.0,9.0,0.0,0.0,4.0,152.0,495.0,377.0,263.0,239.0,0.0,9.0,0.0,0.0,15.0,100.0,23.0,0.0,54.0,0.0,6.0,17.0,14.0,0.0,0.0,9.0,0.0,5.0,0.0,118.0
37087920501,1247.0,565.0,475.0,454.0,428.0,0.0,26.0,0.0,0.0,0.0,21.0,4.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,682.0,497.0,427.0,410.0,4.0,0.0,0.0,0.0,13.0,30.0,28.0,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,185.0
37087920502,2913.0,1192.0,1006.0,882.0,839.0,3.0,5.0,0.0,35.0,0.0,124.0,85.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,1721.0,1434.0,943.0,790.0,31.0,42.0,51.0,29.0,0.0,456.0,129.0,4.0,27.0,0.0,168.0,128.0,35.0,9.0,0.0,0.0,0.0,0.0,26.0,287.0
37087920601,1218.0,603.0,432.0,349.0,343.0,0.0,0.0,0.0,4.0,2.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,28.0,0.0,0.0,0.0,31.0,171.0,615.0,494.0,369.0,323.0,2.0,0.0,3.0,17.0,24.0,15.0,10.0,0.0,5.0,0.0,0.0,0.0,110.0,46.0,0.0,0.0,64.0,0.0,0.0,121.0
37087920602,1574.0,709.0,480.0,436.0,426.0,0.0,0.0,0.0,0.0,10.0,44.0,0.0,0.0,13.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,865.0,639.0,444.0,389.0,8.0,41.0,6.0,0.0,0.0,180.0,116.0,0.0,14.0,0.0,16.0,34.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,226.0
37087920701,1156.0,498.0,387.0,348.0,285.0,21.0,4.0,0.0,9.0,29.0,23.0,7.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,111.0,658.0,443.0,281.0,218.0,4.0,17.0,25.0,8.0,9.0,106.0,71.0,0.0,32.0,0.0,3.0,0.0,56.0,3.0,0.0,0.0,0.0,11.0,42.0,215.0
37087920702,1098.0,571.0,356.0,295.0,257.0,0.0,0.0,0.0,32.0,6.0,61.0,36.0,0.0,4.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,527.0,339.0,177.0,173.0,0.0,4.0,0.0,0.0,0.0,101.0,19.0,0.0,7.0,43.0,17.0,15.0,61.0,0.0,0.0,0.0,0.0,55.0,6.0,188.0
37087920800,1820.0,759.0,611.0,503.0,377.0,0.0,19.0,61.0,31.0,15.0,76.0,8.0,0.0,0.0,34.0,11.0,23.0,32.0,0.0,9.0,12.0,0.0,10.0,1.0,148.0,1061.0,845.0,602.0,500.0,0.0,20.0,0.0,39.0,43.0,210.0,112.0,3.0,42.0,16.0,9.0,28.0,33.0,13.0,0.0,10.0,0.0,0.0,10.0,216.0
37087920900,1170.0,571.0,423.0,348.0,313.0,12.0,16.0,0.0,3.0,4.0,67.0,20.0,13.0,16.0,5.0,11.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,6.0,148.0,599.0,422.0,340.0,227.0,9.0,79.0,0.0,4.0,21.0,67.0,48.0,0.0,7.0,4.0,0.0,8.0,15.0,0.0,0.0,0.0,5.0,0.0,10.0,177.0
37087921000,1666.0,954.0,799.0,755.0,664.0,16.0,75.0,0.0,0.0,0.0,28.0,13.0,0.0,9.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,7.0,0.0,9.0,155.0,712.0,534.0,340.0,286.0,0.0,26.0,19.0,0.0,9.0,136.0,62.0,0.0,42.0,0.0,32.0,0.0,58.0,10.0,0.0,8.0,29.0,0.0,11.0,178.0
37087921100,1305.0,522.0,337.0,306.0,258.0,11.0,0.0,20.0,0.0,17.0,31.0,24.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,783.0,552.0,363.0,328.0,10.0,0.0,15.0,10.0,0.0,181.0,58.0,9.0,0.0,28.0,24.0,62.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,231.0
37087921201,865.0,455.0,340.0,307.0,293.0,0.0,14.0,0.0,0.0,0.0,33.0,0.0,9.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,410.0,319.0,254.0,244.0,0.0,0.0,10.0,0.0,0.0,65.0,44.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
37087921202,2778.0,1323.0,1040.0,861.0,710.0,0.0,0.0,0.0,44.0,107.0,160.0,92.0,0.0,0.0,0.0,0.0,68.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,283.0,1455.0,927.0,766.0,573.0,0.0,72.0,30.0,91.0,0.0,161.0,78.0,0.0,22.0,20.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0
37087921301,2814.0,1507.0,1155.0,1057.0,912.0,0.0,32.0,0.0,20.0,93.0,98.0,57.0,0.0,0.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,1307.0,944.0,682.0,606.0,6.0,12.0,25.0,0.0,33.0,233.0,103.0,0.0,20.0,10.0,25.0,75.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,363.0
37087921302,2853.0,1450.0,977.0,798.0,628.0,0.0,49.0,0.0,22.0,99.0,136.0,45.0,0.0,38.0,0.0,0.0,53.0,43.0,0.0,23.0,0.0,20.0,0.0,0.0,473.0,1403.0,778.0,472.0,374.0,0.0,0.0,75.0,0.0,23.0,257.0,200.0,0.0,19.0,29.0,0.0,9.0,49.0,0.0,0.0,0.0,0.0,49.0,0.0,625.0
37087980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37089930100,2549.0,1259.0,1173.0,1073.0,951.0,0.0,65.0,6.0,0.0,51.0,85.0,28.0,0.0,0.0,13.0,0.0,44.0,15.0,0.0,0.0,0.0,0.0,6.0,9.0,86.0,1290.0,1032.0,738.0,667.0,17.0,21.0,0.0,0.0,33.0,239.0,143.0,0.0,23.0,53.0,9.0,11.0,55.0,0.0,0.0,42.0,13.0,0.0,0.0,258.0
37089930201,2145.0,1152.0,1008.0,826.0,705.0,10.0,34.0,0.0,7.0,70.0,88.0,49.0,19.0,0.0,0.0,0.0,20.0,94.0,0.0,0.0,0.0,73.0,0.0,21.0,144.0,993.0,613.0,324.0,269.0,0.0,46.0,0.0,0.0,9.0,163.0,110.0,12.0,0.0,0.0,41.0,0.0,126.0,19.0,15.0,29.0,45.0,0.0,18.0,380.0
37089930202,2100.0,1031.0,820.0,672.0,567.0,0.0,55.0,0.0,0.0,50.0,146.0,94.0,0.0,0.0,0.0,25.0,27.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,211.0,1069.0,758.0,590.0,576.0,0.0,0.0,0.0,14.0,0.0,149.0,63.0,15.0,0.0,61.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,311.0
37089930301,2560.0,1299.0,1179.0,967.0,920.0,17.0,14.0,0.0,16.0,0.0,212.0,106.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1261.0,929.0,750.0,583.0,0.0,16.0,30.0,35.0,86.0,112.0,92.0,0.0,0.0,0.0,20.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,332.0
37089930302,2543.0,1204.0,815.0,718.0,684.0,0.0,34.0,0.0,0.0,0.0,97.0,34.0,0.0,47.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,1339.0,974.0,571.0,405.0,0.0,40.0,0.0,40.0,86.0,320.0,171.0,0.0,18.0,64.0,29.0,38.0,83.0,27.0,0.0,0.0,30.0,0.0,26.0,365.0
37089930401,1609.0,912.0,846.0,753.0,661.0,10.0,13.0,0.0,69.0,0.0,60.0,24.0,0.0,0.0,26.0,0.0,10.0,33.0,9.0,0.0,0.0,13.0,7.0,4.0,66.0,697.0,534.0,316.0,280.0,0.0,29.0,0.0,0.0,7.0,194.0,167.0,0.0,7.0,0.0,0.0,20.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,163.0
37089930402,1616.0,799.0,597.0,501.0,446.0,34.0,0.0,0.0,0.0,21.0,28.0,17.0,0.0,0.0,0.0,0.0,11.0,68.0,3.0,0.0,43.0,0.0,0.0,22.0,202.0,817.0,674.0,438.0,354.0,0.0,69.0,15.0,0.0,0.0,188.0,88.0,0.0,18.0,57.0,0.0,25.0,48.0,12.0,0.0,0.0,0.0,13.0,23.0,143.0
37089930501,2657.0,1413.0,1245.0,977.0,923.0,0.0,0.0,44.0,10.0,0.0,204.0,144.0,0.0,0.0,26.0,0.0,34.0,64.0,27.0,0.0,16.0,0.0,0.0,21.0,168.0,1244.0,1023.0,582.0,568.0,0.0,0.0,0.0,0.0,14.0,391.0,173.0,0.0,0.0,84.0,14.0,120.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,221.0
37089930502,3099.0,1737.0,1549.0,1309.0,1265.0,0.0,15.0,0.0,18.0,11.0,196.0,27.0,21.0,0.0,74.0,23.0,51.0,44.0,0.0,0.0,0.0,0.0,28.0,16.0,188.0,1362.0,855.0,660.0,550.0,17.0,27.0,66.0,0.0,0.0,151.0,60.0,0.0,0.0,0.0,0.0,91.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,507.0
37089930600,3131.0,1494.0,1355.0,1210.0,898.0,0.0,280.0,32.0,0.0,0.0,145.0,50.0,0.0,32.0,17.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,1637.0,1377.0,958.0,661.0,0.0,42.0,0.0,53.0,202.0,360.0,241.0,0.0,0.0,19.0,76.0,24.0,59.0,17.0,0.0,0.0,11.0,0.0,31.0,260.0
37089930701,2014.0,974.0,784.0,662.0,598.0,0.0,22.0,8.0,15.0,19.0,89.0,28.0,0.0,0.0,22.0,0.0,39.0,33.0,1.0,0.0,0.0,0.0,0.0,32.0,190.0,1040.0,872.0,590.0,495.0,24.0,36.0,7.0,9.0,19.0,179.0,91.0,5.0,46.0,9.0,8.0,20.0,103.0,10.0,0.0,0.0,15.0,65.0,13.0,168.0
37089930702,3040.0,1615.0,1403.0,1049.0,1016.0,0.0,8.0,8.0,6.0,11.0,322.0,162.0,10.0,42.0,51.0,45.0,12.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,212.0,1425.0,1138.0,862.0,790.0,0.0,27.0,0.0,0.0,45.0,208.0,94.0,0.0,15.0,5.0,53.0,41.0,68.0,7.0,0.0,11.0,16.0,34.0,0.0,287.0
37089930703,3339.0,1540.0,1070.0,933.0,752.0,0.0,124.0,0.0,57.0,0.0,137.0,69.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,1799.0,1353.0,897.0,818.0,0.0,4.0,61.0,14.0,0.0,350.0,119.0,93.0,4.0,134.0,0.0,0.0,106.0,0.0,0.0,5.0,0.0,26.0,75.0,446.0
37089930800,3642.0,1834.0,1709.0,1408.0,1186.0,0.0,132.0,0.0,17.0,73.0,256.0,69.0,0.0,0.0,160.0,0.0,27.0,45.0,16.0,12.0,0.0,0.0,0.0,17.0,125.0,1808.0,1466.0,868.0,760.0,0.0,56.0,52.0,0.0,0.0,594.0,333.0,0.0,27.0,48.0,8.0,178.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,342.0
37089930900,1975.0,958.0,756.0,561.0,494.0,0.0,27.0,14.0,0.0,26.0,163.0,36.0,0.0,0.0,22.0,19.0,86.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,202.0,1017.0,870.0,507.0,455.0,11.0,23.0,0.0,0.0,18.0,297.0,220.0,0.0,55.0,0.0,22.0,0.0,66.0,13.0,0.0,9.0,0.0,0.0,44.0,147.0
37089931000,2535.0,1121.0,866.0,645.0,539.0,43.0,0.0,22.0,0.0,41.0,221.0,66.0,0.0,0.0,11.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1414.0,1094.0,706.0,666.0,0.0,0.0,0.0,0.0,40.0,388.0,154.0,16.0,41.0,0.0,35.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0
37089931100,1349.0,648.0,525.0,488.0,429.0,41.0,18.0,0.0,0.0,0.0,37.0,16.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,701.0,558.0,414.0,409.0,0.0,0.0,0.0,0.0,5.0,135.0,71.0,16.0,0.0,0.0,0.0,48.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,143.0
37089931200,1435.0,565.0,446.0,411.0,327.0,0.0,25.0,7.0,18.0,34.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,8.0,19.0,119.0,870.0,786.0,662.0,617.0,0.0,15.0,8.0,7.0,15.0,99.0,53.0,0.0,27.0,0.0,13.0,6.0,25.0,4.0,17.0,0.0,0.0,4.0,0.0,84.0
37089931300,2678.0,1347.0,1114.0,918.0,902.0,0.0,9.0,0.0,7.0,0.0,121.0,0.0,0.0,25.0,10.0,36.0,50.0,75.0,0.0,0.0,0.0,0.0,27.0,48.0,233.0,1331.0,953.0,595.0,589.0,0.0,6.0,0.0,0.0,0.0,328.0,137.0,10.0,59.0,42.0,0.0,80.0,30.0,24.0,0.0,0.0,0.0,0.0,6.0,378.0
37089931401,2513.0,1130.0,977.0,601.0,509.0,29.0,0.0,0.0,63.0,0.0,263.0,101.0,0.0,77.0,15.0,44.0,26.0,113.0,3.0,103.0,0.0,0.0,7.0,0.0,153.0,1383.0,1029.0,766.0,756.0,10.0,0.0,0.0,0.0,0.0,206.0,145.0,0.0,0.0,61.0,0.0,0.0,57.0,30.0,0.0,0.0,0.0,27.0,0.0,354.0
37089931402,1691.0,814.0,698.0,619.0,609.0,0.0,10.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,116.0,877.0,654.0,378.0,349.0,0.0,13.0,16.0,0.0,0.0,241.0,143.0,0.0,70.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,223.0
37089931500,1750.0,794.0,671.0,561.0,457.0,8.0,41.0,7.0,16.0,32.0,74.0,44.0,22.0,0.0,0.0,8.0,0.0,36.0,29.0,0.0,0.0,7.0,0.0,0.0,123.0,956.0,693.0,445.0,402.0,0.0,0.0,23.0,0.0,20.0,134.0,62.0,57.0,0.0,8.0,0.0,7.0,114.0,21.0,0.0,17.0,11.0,27.0,38.0,263.0
37089931600,2494.0,1195.0,1099.0,731.0,559.0,26.0,38.0,17.0,21.0,70.0,316.0,121.0,0.0,36.0,17.0,76.0,66.0,52.0,21.0,0.0,0.0,0.0,31.0,0.0,96.0,1299.0,1065.0,683.0,619.0,18.0,0.0,33.0,13.0,0.0,306.0,229.0,8.0,0.0,0.0,46.0,23.0,76.0,34.0,0.0,13.0,9.0,0.0,20.0,234.0
37089931700,1756.0,746.0,669.0,586.0,540.0,0.0,22.0,8.0,16.0,0.0,83.0,29.0,0.0,40.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1010.0,743.0,380.0,365.0,0.0,15.0,0.0,0.0,0.0,312.0,251.0,7.0,5.0,13.0,36.0,0.0,51.0,5.0,0.0,0.0,0.0,16.0,30.0,267.0
37089931801,2048.0,1054.0,790.0,654.0,585.0,0.0,58.0,0.0,0.0,11.0,123.0,79.0,0.0,0.0,14.0,0.0,30.0,13.0,1.0,0.0,12.0,0.0,0.0,0.0,264.0,994.0,757.0,521.0,467.0,21.0,22.0,0.0,11.0,0.0,203.0,94.0,0.0,9.0,26.0,30.0,44.0,33.0,8.0,0.0,16.0,0.0,9.0,0.0,237.0
37089931802,2200.0,1033.0,867.0,727.0,645.0,7.0,23.0,27.0,0.0,25.0,112.0,51.0,0.0,0.0,0.0,31.0,30.0,28.0,0.0,0.0,0.0,0.0,27.0,1.0,166.0,1167.0,845.0,639.0,579.0,0.0,35.0,19.0,6.0,0.0,161.0,67.0,24.0,23.0,0.0,40.0,7.0,45.0,0.0,0.0,0.0,33.0,12.0,0.0,322.0
37089931901,1870.0,896.0,699.0,559.0,492.0,0.0,12.0,11.0,13.0,31.0,72.0,32.0,0.0,14.0,18.0,0.0,8.0,68.0,20.0,0.0,0.0,0.0,0.0,48.0,197.0,974.0,623.0,432.0,389.0,0.0,29.0,7.0,0.0,7.0,124.0,7.0,0.0,16.0,0.0,64.0,37.0,67.0,0.0,0.0,0.0,9.0,21.0,37.0,351.0
37089931902,1934.0,885.0,620.0,545.0,472.0,0.0,5.0,49.0,0.0,19.0,75.0,12.0,0.0,0.0,0.0,35.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1049.0,774.0,451.0,374.0,24.0,8.0,35.0,0.0,10.0,323.0,199.0,0.0,53.0,9.0,10.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0
37089932000,2688.0,1460.0,976.0,769.0,582.0,8.0,25.0,22.0,103.0,29.0,188.0,48.0,0.0,29.0,11.0,84.0,16.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,484.0,1228.0,917.0,575.0,405.0,58.0,18.0,69.0,0.0,25.0,320.0,271.0,0.0,36.0,0.0,0.0,13.0,22.0,13.0,0.0,9.0,0.0,0.0,0.0,311.0
37089980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37091950101,2530.0,1280.0,924.0,557.0,427.0,0.0,0.0,19.0,42.0,69.0,311.0,108.0,0.0,3.0,7.0,29.0,164.0,56.0,41.0,0.0,0.0,3.0,3.0,9.0,356.0,1250.0,651.0,485.0,335.0,16.0,21.0,0.0,1.0,112.0,131.0,79.0,0.0,11.0,0.0,4.0,37.0,35.0,21.0,0.0,0.0,0.0,4.0,10.0,599.0
37091950102,1683.0,852.0,577.0,501.0,409.0,16.0,73.0,0.0,0.0,3.0,76.0,53.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,831.0,619.0,430.0,408.0,0.0,0.0,22.0,0.0,0.0,176.0,114.0,0.0,0.0,12.0,50.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,212.0
37091950201,1164.0,526.0,357.0,325.0,249.0,0.0,29.0,20.0,5.0,22.0,26.0,1.0,0.0,0.0,6.0,0.0,19.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,169.0,638.0,411.0,286.0,250.0,0.0,32.0,0.0,4.0,0.0,103.0,67.0,0.0,4.0,3.0,0.0,29.0,22.0,1.0,0.0,0.0,0.0,2.0,19.0,227.0
37091950202,1182.0,551.0,398.0,332.0,264.0,3.0,25.0,12.0,11.0,17.0,55.0,10.0,15.0,4.0,4.0,10.0,12.0,11.0,4.0,0.0,4.0,0.0,3.0,0.0,153.0,631.0,482.0,404.0,327.0,20.0,10.0,4.0,19.0,24.0,74.0,37.0,6.0,1.0,2.0,1.0,27.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,149.0
37091950300,1893.0,894.0,680.0,607.0,514.0,0.0,0.0,63.0,27.0,3.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,43.0,42.0,0.0,0.0,0.0,0.0,1.0,214.0,999.0,734.0,502.0,499.0,0.0,0.0,3.0,0.0,0.0,232.0,128.0,48.0,12.0,10.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0
37091950401,1931.0,943.0,708.0,588.0,505.0,0.0,2.0,43.0,7.0,31.0,75.0,19.0,0.0,1.0,25.0,16.0,14.0,45.0,19.0,0.0,0.0,0.0,0.0,26.0,235.0,988.0,679.0,508.0,428.0,18.0,4.0,4.0,30.0,24.0,148.0,98.0,0.0,7.0,22.0,11.0,10.0,23.0,20.0,0.0,0.0,0.0,1.0,2.0,309.0
37091950402,2429.0,1093.0,679.0,600.0,470.0,0.0,42.0,54.0,5.0,29.0,59.0,40.0,0.0,2.0,2.0,7.0,8.0,20.0,8.0,0.0,0.0,3.0,9.0,0.0,414.0,1336.0,880.0,678.0,624.0,16.0,9.0,15.0,4.0,10.0,161.0,69.0,0.0,3.0,21.0,35.0,33.0,41.0,12.0,0.0,0.0,3.0,0.0,26.0,456.0
37091980000,1017.0,1017.0,76.0,69.0,26.0,0.0,0.0,6.0,13.0,24.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37093970104,3046.0,1257.0,928.0,814.0,750.0,0.0,0.0,26.0,0.0,38.0,83.0,0.0,0.0,0.0,0.0,45.0,38.0,31.0,10.0,0.0,0.0,0.0,21.0,0.0,329.0,1789.0,1041.0,747.0,643.0,0.0,17.0,31.0,56.0,0.0,263.0,119.0,26.0,16.0,10.0,75.0,17.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,748.0
37093970105,3638.0,1773.0,1413.0,1217.0,1147.0,0.0,0.0,32.0,27.0,11.0,196.0,43.0,52.0,0.0,0.0,75.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,1865.0,1285.0,1139.0,1020.0,0.0,30.0,4.0,6.0,79.0,116.0,49.0,0.0,6.0,0.0,0.0,61.0,30.0,2.0,0.0,0.0,13.0,0.0,15.0,580.0
37093970106,3995.0,2133.0,1671.0,1395.0,1301.0,0.0,36.0,35.0,23.0,0.0,266.0,139.0,0.0,0.0,34.0,59.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,462.0,1862.0,1200.0,851.0,705.0,33.0,66.0,13.0,21.0,13.0,239.0,155.0,0.0,0.0,55.0,29.0,0.0,110.0,31.0,0.0,0.0,0.0,0.0,79.0,662.0
37093970107,4403.0,2137.0,1656.0,1471.0,1125.0,19.0,24.0,66.0,237.0,0.0,185.0,94.0,0.0,39.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,2266.0,1579.0,1399.0,1125.0,0.0,26.0,22.0,33.0,193.0,180.0,138.0,0.0,28.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0
37093970108,3483.0,1673.0,1264.0,1125.0,989.0,0.0,39.0,16.0,64.0,17.0,102.0,37.0,0.0,34.0,18.0,13.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,409.0,1810.0,1347.0,1172.0,1026.0,0.0,67.0,70.0,9.0,0.0,154.0,71.0,0.0,23.0,14.0,28.0,18.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,463.0
